lead_id,source,course_interested,city,budget_range,lead_score,first_contact_date,response_time_hours,num_follow_ups,converted,conversion_date,revenue
LD16344,Google Ads,Business Analytics,Chennai,<15k,87,2026-04-25,14.9,1,N,,0
LD16345,Instagram Ads,Digital Marketing,Ahmedabad,<15k,26,2025-11-10,1.2,1,N,,0
LD16346,Instagram Ads,Python for Data Analysis,Bengaluru,30k-50k,26,2025-12-13,0.1,3,Y,2025-12-14,39987
LD16347,Google Ads,Python for Data Analysis,Ahmedabad,30k-50k,42,2025-12-07,3.8,1,N,,0
LD16348,LinkedIn,Power BI & Tableau,Chennai,30k-50k,74,2026-01-09,0.7,2,Y,2026-01-29,42913
LD16349,Google Ads,Data Science Bootcamp,Kolkata,30k-50k,38,2026-06-07,10.6,4,N,,0
LD16350,Google Ads,Business Analytics,Pune,15k-30k,88,2026-04-28,13.6,6,N,,0
LD16351,Instagram Ads,Full Stack Development,Bengaluru,<15k,50,2025-12-18,1.4,5,Y,2025-12-31,13041
LD16352,Organic Search,Power BI & Tableau,Chennai,30k-50k,66,2026-06-20,29.4,4,N,,0
LD16353,Organic Search,Data Science Bootcamp,Ahmedabad,<15k,41,2026-07-21,9.1,6,N,,0
LD16354,Google Ads,Full Stack Development,Bengaluru,30k-50k,21,2026-03-12,31.7,4,N,,0
LD16355,Instagram Ads,Full Stack Development,Mumbai,<15k,66,2025-11-05,32.1,6,N,,0
LD16356,Google Ads,Data Science Bootcamp,Hyderabad,<15k,67,2026-06-22,32.4,1,N,,0
LD16357,Google Ads,Python for Data Analysis,Hyderabad,50k+,79,2025-11-22,0.9,2,Y,2025-11-29,65748
LD16358,LinkedIn,Power BI & Tableau,Pune,<15k,46,2026-04-13,9.0,4,Y,2026-04-15,11271
LD16359,Instagram Ads,Digital Marketing,Ahmedabad,30k-50k,59,2026-06-24,5.5,3,N,,0
LD16360,Instagram Ads,Full Stack Development,Bengaluru,50k+,46,2026-07-03,9.9,3,N,,0
LD16361,Google Ads,Full Stack Development,Pune,15k-30k,50,2026-02-19,10.2,1,N,,0
LD16362,Instagram Ads,Full Stack Development,Kolkata,<15k,46,2026-02-07,0.4,4,N,,0
LD16363,Walk-in,Full Stack Development,Mumbai,30k-50k,58,2026-04-28,13.4,4,N,,0
LD16364,Google Ads,Digital Marketing,Hyderabad,30k-50k,36,2025-11-24,5.1,4,N,,0
LD16365,LinkedIn,Full Stack Development,Bengaluru,15k-30k,42,2026-07-15,1.8,6,N,,0
LD16366,Google Ads,Data Science Bootcamp,Pune,15k-30k,88,2026-05-16,28.2,5,Y,2026-05-26,23662
LD16367,Google Ads,Python for Data Analysis,Chennai,30k-50k,16,2025-12-08,10.9,7,N,,0
LD16368,Instagram Ads,Data Science Bootcamp,Pune,<15k,74,2025-11-30,16.9,3,N,,0
LD16369,Referral,Python for Data Analysis,Hyderabad,<15k,79,2026-05-19,7.7,4,N,,0
LD16370,Walk-in,Digital Marketing,Chennai,<15k,46,2026-07-12,3.0,3,Y,2026-08-08,12957
LD16371,Google Ads,Business Analytics,Chennai,15k-30k,78,2026-03-22,11.9,6,N,,0
LD16372,LinkedIn,Full Stack Development,Ahmedabad,30k-50k,54,2026-06-14,40.6,3,N,,0
LD16373,Instagram Ads,Full Stack Development,Bengaluru,30k-50k,34,2026-07-17,33.9,4,N,,0
LD16374,Instagram Ads,Python for Data Analysis,Bengaluru,30k-50k,68,2026-07-12,45.7,6,N,,0
LD16375,Instagram Ads,Python for Data Analysis,Ahmedabad,<15k,91,2026-01-07,29.5,2,N,,0
LD16376,Walk-in,Full Stack Development,Pune,15k-30k,11,2026-06-29,26.0,1,N,,0
LD16377,Google Ads,Python for Data Analysis,Chennai,<15k,76,2026-01-03,27.7,3,N,,0
LD16378,Instagram Ads,Full Stack Development,Bengaluru,30k-50k,41,2025-12-03,16.7,4,N,,0
LD16379,Organic Search,Business Analytics,Bengaluru,<15k,64,2026-06-08,33.7,2,N,,0
LD16380,Referral,Data Science Bootcamp,Delhi NCR,50k+,68,2026-01-28,12.8,2,N,,0
LD16381,Referral,Full Stack Development,Delhi NCR,15k-30k,44,2026-04-08,31.2,2,N,,0
LD16382,Referral,Full Stack Development,Mumbai,<15k,68,2026-02-14,0.9,1,N,,0
LD16383,Google Ads,Full Stack Development,Bengaluru,<15k,72,2026-05-23,44.1,0,N,,0
LD16384,Walk-in,Digital Marketing,Pune,30k-50k,69,2026-01-03,1.9,1,N,,0
LD16385,Google Ads,Data Science Bootcamp,Kolkata,15k-30k,40,2026-02-23,16.2,2,N,,0
LD16386,Instagram Ads,Data Science Bootcamp,Hyderabad,30k-50k,53,2025-12-09,0.0,9,N,,0
LD16387,Organic Search,Data Science Bootcamp,Hyderabad,30k-50k,23,2025-12-17,6.1,4,N,,0
LD16388,Instagram Ads,Business Analytics,Pune,30k-50k,56,2026-07-22,11.2,3,N,,0
LD16389,Organic Search,Power BI & Tableau,Chennai,30k-50k,95,2026-02-27,0.9,3,Y,2026-03-01,42660
LD16390,Google Ads,Business Analytics,Chennai,30k-50k,15,2026-01-08,7.9,2,N,,0
LD16391,Google Ads,Business Analytics,Chennai,<15k,24,2026-04-09,11.6,1,N,,0
LD16392,Instagram Ads,Python for Data Analysis,Bengaluru,<15k,26,2026-03-13,88.9,5,N,,0
LD16393,Referral,Data Science Bootcamp,Ahmedabad,50k+,72,2026-02-10,3.1,5,Y,2026-02-12,71200
LD16394,Google Ads,Power BI & Tableau,Bengaluru,<15k,50,2026-07-16,4.2,4,N,,0
LD16395,Google Ads,Python for Data Analysis,Bengaluru,50k+,44,2026-01-25,24.9,2,N,,0
LD16396,Instagram Ads,Data Science Bootcamp,Ahmedabad,50k+,59,2026-02-23,19.5,2,N,,0
LD16397,LinkedIn,Python for Data Analysis,Bengaluru,30k-50k,23,2026-05-05,15.9,2,N,,0
LD16398,Referral,Full Stack Development,Ahmedabad,15k-30k,76,2026-07-20,16.5,3,Y,2026-08-06,20560
LD16399,Google Ads,Power BI & Tableau,Pune,30k-50k,25,2026-06-28,5.9,4,N,,0
LD16400,LinkedIn,Full Stack Development,Mumbai,15k-30k,24,2026-07-13,35.0,3,N,,0
LD16401,LinkedIn,Power BI & Tableau,Delhi NCR,30k-50k,64,2026-02-07,37.2,0,N,,0
LD16402,Referral,Power BI & Tableau,Mumbai,30k-50k,80,2026-05-14,38.5,2,N,,0
LD16403,LinkedIn,Data Science Bootcamp,Kolkata,<15k,45,2026-06-12,4.1,3,N,,0
LD16404,LinkedIn,Python for Data Analysis,Kolkata,50k+,53,2025-11-05,13.6,1,Y,2025-11-07,69893
LD16405,Google Ads,Business Analytics,Chennai,30k-50k,59,2026-07-21,2.1,4,Y,2026-07-26,43197
LD16406,Organic Search,Data Science Bootcamp,Pune,15k-30k,44,2026-04-14,7.3,4,N,,0
LD16407,Instagram Ads,Full Stack Development,Bengaluru,30k-50k,38,2026-06-17,27.8,3,N,,0
LD16408,Referral,Data Science Bootcamp,Mumbai,50k+,29,2026-04-29,16.5,1,Y,2026-04-30,60121
LD16409,Instagram Ads,Python for Data Analysis,Delhi NCR,30k-50k,77,2026-07-14,7.6,3,N,,0
LD16410,Instagram Ads,Business Analytics,Pune,50k+,66,2026-05-07,7.2,5,Y,2026-05-10,64465
LD16411,Referral,Digital Marketing,Ahmedabad,<15k,32,2026-06-03,3.8,4,N,,0
LD16412,Instagram Ads,Power BI & Tableau,Pune,30k-50k,53,2026-01-04,31.8,3,N,,0
LD16413,Google Ads,Power BI & Tableau,Pune,<15k,56,2026-03-30,61.0,3,N,,0
LD16414,Google Ads,Full Stack Development,Mumbai,15k-30k,49,2026-01-23,18.2,3,N,,0
LD16415,LinkedIn,Business Analytics,Chennai,30k-50k,54,2026-07-19,12.2,6,N,,0
LD16416,Organic Search,Data Science Bootcamp,Bengaluru,<15k,78,2026-02-07,30.0,4,N,,0
LD16417,LinkedIn,Full Stack Development,Bengaluru,<15k,66,2026-06-09,6.8,3,N,,0
LD16418,Referral,Full Stack Development,Bengaluru,50k+,81,2025-12-03,9.6,1,Y,2025-12-04,70583
LD16419,LinkedIn,Digital Marketing,Bengaluru,15k-30k,62,2026-06-24,12.4,1,N,,0
LD16420,LinkedIn,Full Stack Development,Delhi NCR,50k+,50,2026-06-22,12.7,2,N,,0
LD16421,LinkedIn,Business Analytics,Pune,<15k,54,2026-02-14,12.1,3,N,,0
LD16422,Instagram Ads,Data Science Bootcamp,Kolkata,<15k,44,2026-07-06,19.0,4,N,,0
LD16423,Instagram Ads,Python for Data Analysis,Mumbai,50k+,50,2026-02-15,28.5,1,N,,0
LD16424,Referral,Business Analytics,Delhi NCR,<15k,46,2026-07-24,53.7,1,Y,2026-07-30,12605
LD16425,Organic Search,Full Stack Development,Ahmedabad,30k-50k,72,2026-01-08,43.6,4,N,,0
LD16426,Google Ads,Digital Marketing,Chennai,50k+,97,2025-11-24,20.7,3,N,,0
LD16427,Organic Search,Power BI & Tableau,Hyderabad,15k-30k,64,2026-06-12,11.6,2,N,,0
LD16428,Instagram Ads,Business Analytics,Delhi NCR,50k+,50,2026-01-03,0.2,3,N,,0
LD16429,Instagram Ads,Business Analytics,Bengaluru,50k+,18,2025-12-27,32.5,2,N,,0
LD16430,Organic Search,Business Analytics,Kolkata,15k-30k,50,2026-07-01,5.8,4,N,,0
LD16431,Google Ads,Full Stack Development,Bengaluru,15k-30k,56,2026-07-08,8.9,5,N,,0
LD16432,LinkedIn,Full Stack Development,Ahmedabad,15k-30k,66,2026-04-21,3.7,3,N,,0
LD16433,Google Ads,Digital Marketing,Pune,30k-50k,68,2026-06-28,21.9,3,N,,0
LD16434,Instagram Ads,Data Science Bootcamp,Ahmedabad,30k-50k,53,2026-05-28,1.2,2,Y,2026-06-22,41898
LD16435,LinkedIn,Python for Data Analysis,Pune,<15k,26,2026-02-18,63.8,2,N,,0
LD16436,Instagram Ads,Data Science Bootcamp,Hyderabad,50k+,60,2025-11-09,15.6,3,N,,0
LD16437,LinkedIn,Data Science Bootcamp,Pune,30k-50k,74,2026-06-24,3.3,0,N,,0
LD16438,Instagram Ads,Business Analytics,Pune,<15k,12,2026-06-12,29.4,3,N,,0
LD16439,Google Ads,Business Analytics,Pune,50k+,66,2026-07-14,13.2,4,N,,0
LD16440,Google Ads,Data Science Bootcamp,Hyderabad,15k-30k,47,2026-03-08,26.7,7,N,,0
LD16441,Referral,Digital Marketing,Ahmedabad,<15k,60,2026-02-20,14.6,2,Y,2026-02-24,11515
LD16442,LinkedIn,Full Stack Development,Chennai,<15k,80,2026-06-17,12.7,5,N,,0
LD16443,Instagram Ads,Power BI & Tableau,Kolkata,<15k,20,2026-05-14,2.2,2,N,,0
LD16444,Instagram Ads,Data Science Bootcamp,Kolkata,<15k,85,2026-06-27,103.4,2,N,,0
LD16445,Walk-in,Business Analytics,Chennai,30k-50k,52,2026-06-11,24.9,2,N,,0
LD16446,Instagram Ads,Power BI & Tableau,Chennai,<15k,7,2026-06-13,41.8,0,N,,0
LD16447,Organic Search,Power BI & Tableau,Ahmedabad,50k+,71,2026-05-09,6.6,6,N,,0
LD16448,Google Ads,Business Analytics,Kolkata,<15k,43,2026-03-18,52.2,0,N,,0
LD16449,Organic Search,Power BI & Tableau,Bengaluru,<15k,100,2026-02-04,24.0,2,N,,0
LD16450,Instagram Ads,Digital Marketing,Ahmedabad,15k-30k,73,2026-04-13,31.4,4,N,,0
LD16451,Google Ads,Power BI & Tableau,Hyderabad,15k-30k,59,2026-06-10,45.2,6,N,,0
LD16452,Google Ads,Power BI & Tableau,Pune,50k+,16,2026-05-20,6.5,3,N,,0
LD16453,Google Ads,Power BI & Tableau,Pune,50k+,29,2026-03-03,4.1,3,Y,2026-03-07,68770
LD16454,Instagram Ads,Power BI & Tableau,Chennai,30k-50k,64,2025-11-07,2.2,0,N,,0
LD16455,Google Ads,Digital Marketing,Hyderabad,<15k,35,2025-11-14,6.2,4,N,,0
LD16456,LinkedIn,Power BI & Tableau,Pune,15k-30k,84,2026-04-24,8.8,3,N,,0
LD16457,LinkedIn,Full Stack Development,Pune,50k+,13,2026-04-21,5.6,1,N,,0
LD16458,Google Ads,Data Science Bootcamp,Pune,<15k,68,2026-06-03,12.6,6,Y,2026-06-08,12403
LD16459,Organic Search,Power BI & Tableau,Delhi NCR,15k-30k,56,2025-12-07,55.0,4,N,,0
LD16460,Walk-in,Power BI & Tableau,Mumbai,15k-30k,70,2026-02-17,15.2,3,N,,0
LD16461,Google Ads,Business Analytics,Bengaluru,15k-30k,50,2026-04-20,33.8,3,Y,2026-04-24,22713
LD16462,Google Ads,Digital Marketing,Delhi NCR,<15k,45,2026-01-24,1.3,1,N,,0
LD16463,Organic Search,Digital Marketing,Delhi NCR,50k+,39,2025-11-22,6.8,3,Y,2025-12-03,63247
LD16464,Referral,Full Stack Development,Pune,15k-30k,52,2025-12-13,52.6,3,N,,0
LD16465,Instagram Ads,Full Stack Development,Hyderabad,<15k,74,2026-03-20,1.1,1,N,,0
LD16466,Organic Search,Python for Data Analysis,Mumbai,30k-50k,61,2026-07-22,2.8,1,Y,2026-07-28,43253
LD16467,Organic Search,Full Stack Development,Pune,<15k,56,2026-06-14,29.0,5,N,,0
LD16468,Organic Search,Full Stack Development,Pune,<15k,29,2026-05-27,1.6,0,N,,0
LD16469,Google Ads,Data Science Bootcamp,Bengaluru,15k-30k,81,2026-06-19,3.6,4,N,,0
LD16470,Organic Search,Digital Marketing,Mumbai,15k-30k,78,2026-05-06,10.4,3,N,,0
LD16471,Organic Search,Business Analytics,Ahmedabad,15k-30k,48,2026-06-04,9.5,2,N,,0
LD16472,Organic Search,Python for Data Analysis,Pune,30k-50k,85,2026-01-26,8.9,1,N,,0
LD16473,Organic Search,Full Stack Development,Mumbai,<15k,53,2026-03-10,15.7,2,N,,0
LD16474,Organic Search,Digital Marketing,Bengaluru,15k-30k,43,2026-05-19,58.7,2,N,,0
LD16475,Instagram Ads,Business Analytics,Kolkata,<15k,52,2026-01-10,42.7,4,N,,0
LD16476,Instagram Ads,Digital Marketing,Kolkata,<15k,58,2026-05-06,17.8,6,N,,0
LD16477,Referral,Digital Marketing,Mumbai,50k+,25,2026-06-13,10.0,1,N,,0
LD16478,Instagram Ads,Data Science Bootcamp,Chennai,<15k,43,2026-06-06,13.0,6,N,,0
LD16479,Instagram Ads,Full Stack Development,Ahmedabad,15k-30k,62,2025-12-24,52.4,2,N,,0
LD16480,Referral,Python for Data Analysis,Chennai,50k+,33,2026-02-21,26.8,3,N,,0
LD16481,LinkedIn,Python for Data Analysis,Mumbai,<15k,52,2025-12-19,12.5,3,N,,0
LD16482,Instagram Ads,Business Analytics,Bengaluru,<15k,25,2026-06-27,38.6,1,N,,0
LD16483,Referral,Full Stack Development,Hyderabad,15k-30k,65,2026-07-15,15.9,3,N,,0
LD16484,Instagram Ads,Python for Data Analysis,Ahmedabad,<15k,62,2026-06-29,7.1,6,N,,0
LD16485,Organic Search,Digital Marketing,Bengaluru,50k+,72,2025-12-31,5.5,5,N,,0
LD16486,Instagram Ads,Business Analytics,Hyderabad,15k-30k,37,2026-07-16,54.0,4,N,,0
LD16487,Instagram Ads,Data Science Bootcamp,Mumbai,30k-50k,56,2026-07-10,4.0,4,Y,2026-07-12,36305
LD16488,Instagram Ads,Full Stack Development,Hyderabad,30k-50k,58,2026-04-25,7.4,3,N,,0
LD16489,LinkedIn,Power BI & Tableau,Kolkata,50k+,12,2026-04-20,73.6,6,N,,0
LD16490,Instagram Ads,Business Analytics,Hyderabad,15k-30k,31,2026-07-05,10.2,5,N,,0
LD16491,Organic Search,Business Analytics,Kolkata,<15k,27,2026-07-23,2.7,1,N,,0
LD16492,Instagram Ads,Python for Data Analysis,Bengaluru,<15k,19,2025-12-24,18.6,4,N,,0
LD16493,LinkedIn,Digital Marketing,Chennai,50k+,76,2026-05-10,17.8,3,Y,2026-05-18,63742
LD16494,Instagram Ads,Python for Data Analysis,Ahmedabad,50k+,47,2025-12-16,17.0,3,N,,0
LD16495,Instagram Ads,Data Science Bootcamp,Mumbai,50k+,64,2026-02-17,3.2,4,N,,0
LD16496,Instagram Ads,Full Stack Development,Pune,50k+,32,2026-02-25,6.2,3,N,,0
LD16497,Referral,Data Science Bootcamp,Chennai,50k+,83,2026-01-10,12.3,1,Y,2026-01-14,71207
LD16498,Instagram Ads,Digital Marketing,Delhi NCR,<15k,60,2025-11-24,13.6,3,N,,0
LD16499,LinkedIn,Power BI & Tableau,Delhi NCR,30k-50k,47,2026-02-08,30.7,3,N,,0
LD16500,Google Ads,Digital Marketing,Ahmedabad,<15k,68,2026-07-16,27.0,4,N,,0
LD16501,Google Ads,Python for Data Analysis,Mumbai,50k+,58,2025-12-02,6.7,1,N,,0
LD16502,Instagram Ads,Full Stack Development,Mumbai,30k-50k,66,2026-05-15,17.9,0,N,,0
LD16503,Instagram Ads,Full Stack Development,Kolkata,15k-30k,48,2026-02-26,19.2,2,N,,0
LD16504,Instagram Ads,Digital Marketing,Delhi NCR,<15k,45,2026-07-09,1.5,5,N,,0
LD16505,Google Ads,Full Stack Development,Pune,50k+,54,2026-03-03,17.3,6,N,,0
LD16506,Walk-in,Python for Data Analysis,Pune,15k-30k,58,2026-05-02,37.0,3,N,,0
LD16507,Walk-in,Business Analytics,Pune,50k+,51,2025-12-02,15.0,10,N,,0
LD16508,Instagram Ads,Python for Data Analysis,Hyderabad,<15k,19,2026-05-13,6.9,1,N,,0
LD16509,LinkedIn,Digital Marketing,Delhi NCR,15k-30k,21,2025-12-22,38.1,5,N,,0
LD16510,Organic Search,Business Analytics,Pune,50k+,41,2026-06-23,3.2,2,Y,2026-07-17,68840
LD16511,Organic Search,Full Stack Development,Chennai,30k-50k,100,2026-06-01,34.9,0,Y,2026-06-02,42626
LD16512,Google Ads,Digital Marketing,Hyderabad,15k-30k,51,2026-01-17,88.1,4,N,,0
LD16513,Instagram Ads,Full Stack Development,Ahmedabad,<15k,23,2026-03-14,19.8,2,N,,0
LD16514,Organic Search,Power BI & Tableau,Kolkata,<15k,36,2025-12-05,10.1,1,N,,0
LD16515,Instagram Ads,Business Analytics,Delhi NCR,15k-30k,56,2026-06-21,22.5,3,N,,0
LD16516,Google Ads,Full Stack Development,Kolkata,<15k,54,2026-04-12,17.9,2,N,,0
LD16517,Organic Search,Digital Marketing,Mumbai,15k-30k,63,2026-07-29,46.2,0,N,,0
LD16518,Google Ads,Power BI & Tableau,Mumbai,30k-50k,57,2026-01-16,7.6,2,N,,0
LD16519,LinkedIn,Business Analytics,Ahmedabad,30k-50k,82,2026-05-03,7.0,2,N,,0
LD16520,LinkedIn,Business Analytics,Bengaluru,30k-50k,57,2026-02-22,14.7,5,N,,0
LD16521,Instagram Ads,Digital Marketing,Mumbai,15k-30k,48,2026-02-19,5.0,1,N,,0
LD16522,Instagram Ads,Business Analytics,Mumbai,30k-50k,44,2025-12-09,13.3,5,N,,0
LD16523,Organic Search,Data Science Bootcamp,Hyderabad,15k-30k,55,2026-01-18,11.6,4,N,,0
LD16524,Referral,Data Science Bootcamp,Ahmedabad,30k-50k,55,2026-01-10,35.3,3,N,,0
LD16525,Google Ads,Python for Data Analysis,Chennai,<15k,30,2026-04-17,22.5,0,N,,0
LD16526,Walk-in,Full Stack Development,Chennai,30k-50k,81,2026-07-05,4.3,2,N,,0
LD16527,LinkedIn,Python for Data Analysis,Delhi NCR,50k+,65,2026-02-08,6.7,5,N,,0
LD16528,Google Ads,Python for Data Analysis,Ahmedabad,30k-50k,40,2026-05-05,10.9,3,N,,0
LD16529,Organic Search,Python for Data Analysis,Chennai,30k-50k,38,2026-03-05,27.4,2,N,,0
LD16530,Referral,Business Analytics,Mumbai,30k-50k,88,2025-11-02,19.9,3,N,,0
LD16531,Instagram Ads,Python for Data Analysis,Ahmedabad,30k-50k,46,2025-12-06,8.7,2,N,,0
LD16532,LinkedIn,Digital Marketing,Kolkata,50k+,84,2026-01-27,4.3,5,N,,0
LD16533,Instagram Ads,Full Stack Development,Hyderabad,50k+,61,2026-05-08,15.8,1,N,,0
LD16534,Instagram Ads,Python for Data Analysis,Delhi NCR,15k-30k,26,2026-05-06,26.3,1,N,,0
LD16535,Instagram Ads,Business Analytics,Pune,<15k,53,2026-05-13,4.0,2,N,,0
LD16536,Referral,Digital Marketing,Chennai,30k-50k,35,2026-05-12,36.4,3,N,,0
LD16537,Referral,Data Science Bootcamp,Chennai,<15k,32,2026-05-19,0.0,3,N,,0
LD16538,LinkedIn,Power BI & Tableau,Hyderabad,30k-50k,48,2026-01-08,10.8,1,N,,0
LD16539,Instagram Ads,Digital Marketing,Kolkata,15k-30k,39,2025-11-26,24.6,4,N,,0
LD16540,Referral,Power BI & Tableau,Chennai,15k-30k,46,2025-11-16,0.1,1,N,,0
LD16541,Instagram Ads,Digital Marketing,Kolkata,50k+,57,2026-01-29,5.1,4,N,,0
LD16542,Instagram Ads,Digital Marketing,Pune,50k+,37,2026-01-03,9.8,3,N,,0
LD16543,Instagram Ads,Data Science Bootcamp,Bengaluru,15k-30k,31,2026-07-05,10.5,2,N,,0
LD16544,Google Ads,Python for Data Analysis,Pune,30k-50k,69,2026-07-30,5.2,4,N,,0
LD16545,Referral,Business Analytics,Hyderabad,30k-50k,61,2026-07-14,23.3,3,N,,0
LD16546,LinkedIn,Digital Marketing,Kolkata,15k-30k,63,2026-07-22,19.8,4,N,,0
LD16547,Instagram Ads,Data Science Bootcamp,Bengaluru,30k-50k,52,2026-04-12,5.7,1,N,,0
LD16548,LinkedIn,Full Stack Development,Mumbai,30k-50k,59,2026-05-23,26.1,3,N,,0
LD16549,Organic Search,Business Analytics,Kolkata,15k-30k,28,2025-11-12,32.5,4,N,,0
LD16550,Referral,Data Science Bootcamp,Chennai,30k-50k,32,2026-01-08,17.0,3,Y,2026-01-09,37896
LD16551,Referral,Digital Marketing,Bengaluru,15k-30k,58,2026-04-18,3.0,4,Y,2026-04-25,19973
LD16552,Walk-in,Python for Data Analysis,Mumbai,50k+,81,2026-01-21,31.5,2,N,,0
LD16553,Google Ads,Full Stack Development,Mumbai,50k+,83,2026-02-15,0.9,1,N,,0
LD16554,Google Ads,Data Science Bootcamp,Bengaluru,<15k,56,2026-02-09,3.4,3,N,,0
LD16555,Organic Search,Power BI & Tableau,Ahmedabad,<15k,21,2026-07-22,3.7,4,N,,0
LD16556,Referral,Power BI & Tableau,Pune,30k-50k,32,2026-04-01,17.8,5,N,,0
LD16557,Referral,Business Analytics,Hyderabad,<15k,48,2026-04-07,22.2,8,N,,0
LD16558,Google Ads,Digital Marketing,Hyderabad,50k+,59,2026-01-10,19.9,2,N,,0
LD16559,Organic Search,Power BI & Tableau,Chennai,30k-50k,66,2026-03-17,12.6,6,N,,0
LD16560,Instagram Ads,Business Analytics,Chennai,15k-30k,67,2026-07-11,78.9,6,N,,0
LD16561,Referral,Full Stack Development,Pune,30k-50k,70,2026-06-27,9.4,6,Y,2026-07-02,42642
LD16562,LinkedIn,Python for Data Analysis,Delhi NCR,50k+,92,2025-12-06,4.1,4,N,,0
LD16563,Organic Search,Digital Marketing,Bengaluru,50k+,70,2026-01-25,2.0,3,Y,2026-02-11,65229
LD16564,Instagram Ads,Data Science Bootcamp,Mumbai,50k+,40,2026-03-24,21.6,2,N,,0
LD16565,Instagram Ads,Full Stack Development,Bengaluru,15k-30k,50,2025-12-08,15.7,6,N,,0
LD16566,Organic Search,Full Stack Development,Chennai,50k+,42,2025-12-01,55.9,3,N,,0
LD16567,Google Ads,Full Stack Development,Mumbai,15k-30k,39,2025-11-12,3.0,3,Y,2025-11-13,23151
LD16568,Organic Search,Python for Data Analysis,Ahmedabad,50k+,27,2025-12-04,80.0,2,N,,0
LD16569,Instagram Ads,Business Analytics,Kolkata,50k+,47,2026-06-25,77.2,4,N,,0
LD16570,LinkedIn,Full Stack Development,Kolkata,30k-50k,43,2026-06-15,33.9,4,N,,0
LD16571,Google Ads,Business Analytics,Ahmedabad,15k-30k,70,2026-05-23,8.7,1,N,,0
LD16572,Google Ads,Data Science Bootcamp,Delhi NCR,<15k,32,2026-07-10,1.8,4,N,,0
LD16573,Instagram Ads,Data Science Bootcamp,Chennai,<15k,56,2026-01-16,3.8,3,Y,2026-01-25,10971
LD16574,Organic Search,Business Analytics,Hyderabad,50k+,68,2026-06-27,21.8,2,Y,2026-06-28,69034
LD16575,Organic Search,Data Science Bootcamp,Chennai,30k-50k,41,2026-04-16,67.1,2,N,,0
LD16576,Organic Search,Full Stack Development,Bengaluru,<15k,75,2026-05-26,40.7,3,N,,0
LD16577,Instagram Ads,Data Science Bootcamp,Ahmedabad,15k-30k,52,2026-01-11,42.0,5,N,,0
LD16578,Organic Search,Full Stack Development,Pune,15k-30k,29,2026-01-24,3.3,3,N,,0
LD16579,LinkedIn,Data Science Bootcamp,Pune,30k-50k,58,2026-07-01,0.8,3,N,,0
LD16580,Organic Search,Digital Marketing,Mumbai,50k+,20,2026-01-25,5.2,4,Y,2026-01-31,59103
LD16581,Instagram Ads,Data Science Bootcamp,Bengaluru,50k+,10,2026-07-29,3.8,3,N,,0
LD16582,Referral,Power BI & Tableau,Mumbai,30k-50k,56,2026-05-27,51.5,4,N,,0
LD16583,Google Ads,Power BI & Tableau,Mumbai,<15k,67,2025-12-11,12.2,1,N,,0
LD16584,Instagram Ads,Python for Data Analysis,Ahmedabad,<15k,65,2026-06-20,10.1,3,N,,0
LD16585,Instagram Ads,Business Analytics,Mumbai,<15k,57,2026-04-28,5.7,1,N,,0
LD16586,Instagram Ads,Data Science Bootcamp,Kolkata,15k-30k,18,2026-06-05,27.1,3,N,,0
LD16587,Organic Search,Power BI & Tableau,Chennai,30k-50k,53,2025-11-14,38.9,1,Y,2025-11-15,40994
LD16588,Walk-in,Full Stack Development,Kolkata,15k-30k,78,2025-12-10,32.9,6,N,,0
LD16589,Walk-in,Business Analytics,Pune,<15k,41,2026-01-01,5.1,4,N,,0
LD16590,Instagram Ads,Power BI & Tableau,Mumbai,50k+,18,2025-11-09,3.3,2,N,,0
LD16591,Referral,Digital Marketing,Chennai,15k-30k,20,2026-01-10,30.2,5,N,,0
LD16592,Google Ads,Power BI & Tableau,Mumbai,30k-50k,58,2026-05-11,11.7,1,N,,0
LD16593,Walk-in,Business Analytics,Pune,15k-30k,69,2026-02-27,10.6,3,Y,2026-03-06,21211
LD16594,Organic Search,Business Analytics,Mumbai,50k+,50,2026-07-29,3.1,1,Y,2026-07-31,61227
LD16595,LinkedIn,Full Stack Development,Pune,15k-30k,75,2026-07-11,44.3,3,N,,0
LD16596,Walk-in,Data Science Bootcamp,Chennai,30k-50k,40,2025-11-11,28.7,4,N,,0
LD16597,Instagram Ads,Python for Data Analysis,Chennai,15k-30k,43,2026-02-05,6.1,2,N,,0
LD16598,Google Ads,Business Analytics,Mumbai,15k-30k,71,2026-05-12,5.0,4,N,,0
LD16599,Instagram Ads,Python for Data Analysis,Hyderabad,50k+,34,2026-03-12,4.5,1,N,,0
LD16600,Instagram Ads,Power BI & Tableau,Bengaluru,30k-50k,9,2026-03-14,4.5,4,N,,0
LD16601,Walk-in,Python for Data Analysis,Hyderabad,50k+,24,2026-06-18,6.2,2,N,,0
LD16602,Organic Search,Data Science Bootcamp,Bengaluru,50k+,89,2026-06-24,52.5,3,N,,0
LD16603,LinkedIn,Power BI & Tableau,Kolkata,15k-30k,62,2025-12-03,3.1,5,Y,2025-12-04,20397
LD16604,Google Ads,Power BI & Tableau,Hyderabad,50k+,61,2025-11-25,46.5,0,N,,0
LD16605,LinkedIn,Power BI & Tableau,Mumbai,15k-30k,81,2026-06-25,30.0,3,N,,0
LD16606,Organic Search,Python for Data Analysis,Hyderabad,<15k,81,2025-12-19,9.1,2,N,,0
